comp_name	index	attr_name	attr_type	note
HelicopterPrefab	5	m_VelocitySwayFactor	System.Single	
HelicopterPrefab	6	m_SizeClass	Game.Vehicles.SizeClass	
HelicopterPrefab	7	m_GroundMaxSpeed	System.Single	
HelicopterPrefab	8	m_GroundAcceleration	System.Single	
HelicopterPrefab	9	m_GroundBraking	System.Single	
HelicopterPrefab	10	m_GroundTurning	Unity.Mathematics.float2	
HelicopterPrefab	11	m_Meshes	Game.Prefabs.ObjectMeshInfo[]	
HelicopterPrefab	12	m_Circular	System.Boolean	
Hospital	0			
Hospital	1	m_AmbulanceCapacity	System.Int32	
Hospital	2	m_MedicalHelicopterCapacity	System.Int32	
Hospital	3	m_PatientCapacity	System.Int32	
Hospital	4	m_TreatmentBonus	System.Int32	
Hospital	5	m_HealthRange	Unity.Mathematics.int2	
Hospital	6	m_TreatDiseases	System.Boolean	
Hospital	7	m_TreatInjuries	System.Boolean	
HouseholdPetPrefab	0			
HouseholdPetPrefab	1	m_Type	Game.Prefabs.PetType	
HouseholdPrefab	0			
HouseholdPrefab	1	m_ResourceConsumption	System.Int32	
HouseholdPrefab	2	m_InitialWealthRange	System.Int32	
HouseholdPrefab	3	m_InitialWealthOffset	System.Int32	
HouseholdPrefab	4	m_InitialCarProbability	System.Int32	Percentage chance of arriving with a car
HouseholdPrefab	5	m_ChildCount	System.Int32	
HouseholdPrefab	6	m_AdultCount	System.Int32	
HouseholdPrefab	7	m_ElderlyCount	System.Int32	
HouseholdPrefab	8	m_StudentCount	System.Int32	Guaranteed to be in college/uni age and have education level 2
HouseholdPrefab	9	m_FirstPetProbability	System.Int32	
HouseholdPrefab	10	m_NextPetProbability	System.Int32	
HouseholdPrefab	11	m_DynamicHousehold	System.Boolean	Is this prefab only for households that are created when kids move out of home or people divorce, which do not need random citizens
HouseholdPrefab	12	m_Weight	System.Int32	
HoveringObject	0			
HoveringObject	1	m_HoveringHeight	System.Single	
HumanPrefab	0			
HumanPrefab	1	m_WalkSpeed	System.Single	
HumanPrefab	2	m_RunSpeed	System.Single	
HumanPrefab	3	m_Acceleration	System.Single	
HumanPrefab	4	m_Gender	Game.Prefabs.GenderMask	
HumanPrefab	5	m_Meshes	Game.Prefabs.ObjectMeshInfo[]	
HumanPrefab	6	m_Circular	System.Boolean	
IconConfigurationPrefab	0			
IconConfigurationPrefab	1	m_Material	UnityEngine.Material	
IconConfigurationPrefab	2	m_SelectedMarker	Game.Prefabs.NotificationIconPrefab	
IconConfigurationPrefab	3	m_FollowedMarker	Game.Prefabs.NotificationIconPrefab	
IconConfigurationPrefab	4	m_Animations	Game.Prefabs.IconAnimationInfo[]	
IconConfigurationPrefab	5	m_MissingIcon	UnityEngine.Texture2D	
IncomeStatistic	0			
IncomeStatistic	1	m_Incomes	Game.Prefabs.IncomeSourceInfo[]	
IncomeStatistic	2	m_Category	Game.Prefabs.UIStatisticsCategoryPrefab	
IncomeStatistic	3	m_Group	Game.Prefabs.UIStatisticsGroupPrefab	
IncomeStatistic	4	m_StatisticsType	Game.City.StatisticType	
IncomeStatistic	5	m_CollectionType	Game.City.StatisticCollectionType	
IncomeStatistic	6	m_UnitType	Game.City.StatisticUnitType	
IncomeStatistic	7	m_Color	UnityEngine.Color	
IncomeStatistic	8	m_Stacked	System.Boolean	
InfomodeGroupPrefab	0			
InfomodeGroupPrefab	1	m_Priority	System.Int32	
InfomodeGroupPrefab	2	editor	System.Boolean	
InfoviewPrefab	0			
InfoviewPrefab	1	m_Infomodes	Game.Prefabs.InfomodeInfo[]	
InfoviewPrefab	2	m_DefaultColor	UnityEngine.Color	
InfoviewPrefab	3	m_SecondaryColor	UnityEngine.Color	
InfoviewPrefab	4	m_IconPath	System.String	
InfoviewPrefab	5	m_Priority	System.Int32	
InfoviewPrefab	6	m_Group	System.Int32	
InfoviewPrefab	7	m_WarningCategories	Game.Prefabs.IconCategory[]	
InfoviewPrefab	8	m_EnableNotificationIcon	Game.Prefabs.NotificationIconPrefab	
InfoviewPrefab	9	m_Editor	System.Boolean	
InfoviewPrefab	10	<isValid>k__BackingField	System.Boolean	
InitialResources	0			
InitialResources	1	m_InitialResources	Game.Prefabs.InitialResourceItem[]	
JournalEventComponent	0			
JournalEventComponent	1	m_Icon	System.String	
JournalEventComponent	2	m_TrackedData	Game.Events.EventDataTrackingType[]	
JournalEventComponent	3	m_TrackedCityEffects	Game.Events.EventCityEffectTrackingType[]	
LandValuePrefab	0			
LandValuePrefab	1	m_LandValueInfoViewPrefab	Game.Prefabs.InfoviewPrefab	
LandValuePrefab	2	m_LandValueBaseline	System.Single	This is the baseline of land value, land value less or equal this won't be showed with gizmos
LandValuePrefab	3	m_HealthCoverageBonusMultiplier	System.Single	This is the multiplier to the health service coverage bonus
LandValuePrefab	4	m_EducationCoverageBonusMultiplier	System.Single	This is the multiplier to the education service coverage bonus
LandValuePrefab	5	m_PoliceCoverageBonusMultiplier	System.Single	This is the multiplier to the police service coverage bonus
LandValuePrefab	6	m_AttractivenessBonusMultiplier	System.Single	This is the multiplier to both terrain attractiveness and tourism building attractiveness bonus
LandValuePrefab	7	m_TelecomCoverageBonusMultiplier	System.Single	This is the multiplier to the telecom coverage bonus
LandValuePrefab	8	m_CommercialServiceBonusMultiplier	System.Single	This is the multiplier to the commercial service bonus
LandValuePrefab	9	m_BusBonusMultiplier	System.Single	This is the multiplier to the bus transportation bonus
LandValuePrefab	10	m_TramSubwayBonusMultiplier	System.Single	This is the multiplier to the tram or Subway transportation bonus
LandValuePrefab	11	m_CommonFactorMaxBonus	System.Int32	This is the max bonus money a common factor can contribute
LandValuePrefab	12	m_GroundPollutionPenaltyMultiplier	System.Single	This is the multiplier to the ground pollution penalty
LandValuePrefab	13	m_AirPollutionPenaltyMultiplier	System.Single	This is the multiplier to the air pollution penalty
LandValuePrefab	14	m_NoisePollutionPenaltyMultiplier	System.Single	This is the multiplier to the noise pollution penalty
LaneBlock	0			
LaneDeterioration	0			
LaneDeterioration	1	m_TrafficDeterioration	System.Single	
LaneDeterioration	2	m_TimeDeterioration	System.Single	
LaneDirectionObject	0			
LaneDirectionObject	1	m_Left	Game.Prefabs.LaneDirectionType	
LaneDirectionObject	2	m_Forward	Game.Prefabs.LaneDirectionType	
LaneDirectionObject	3	m_Right	Game.Prefabs.LaneDirectionType	
LeisureParametersPrefab	0			
LeisureParametersPrefab	1	m_TravelingEvent	Game.Prefabs.EventPrefab	
LeisureParametersPrefab	2	m_AttractionPrefab	Game.Prefabs.EventPrefab	
LeisureParametersPrefab	3	m_SightseeingPrefab	Game.Prefabs.EventPrefab	
LeisureParametersPrefab	4	m_LeisureRandomFactor	System.Int32	Maximum range for leisure randomization. When a citizen's leisure ≤ 128, a random number [0..m_LeisureRandomFactor) is generated. If the result is less than the citizen's leisure value, they will engage in leisure.
LeisureParametersPrefab	5	m_ChanceCitizenDecreaseLeisureCounter	System.Int32	Chance for citizen to decrease leisure counter per update
LeisureParametersPrefab	6	m_ChanceTouristDecreaseLeisureCounter	System.Int32	Chance for tourist to decrease leisure counter per update
LeisureParametersPrefab	7	m_AmountLeisureCounterDecrease	System.Int32	The amount to decrease leisure counter when it is decreased
LeisureParametersPrefab	8	m_TouristLodgingConsumePerDay	System.Int32	The lodging resource consuming speed of tourist.
LeisureParametersPrefab	9	m_TouristServiceConsumePerDay	System.Int32	The service available consuming speed of tourist
LeisureProvider	0			
LeisureProvider	1	m_Efficiency	System.Int32	
LeisureProvider	2	m_Resources	Game.Economy.ResourceInEditor	
LeisureProvider	3	m_LeisureType	Game.Agents.LeisureType	
LifePathEvent	0			
LifePathEvent	1	m_EventType	Game.Prefabs.LifePathEventType	
LifePathEvent	2	m_IsChirp	System.Boolean	
LightEffect	0			
LightEffect	1	m_Type	Game.Rendering.LightType	
LightEffect	2	m_SpotShape	Game.Rendering.SpotLightShape	
LightEffect	3	m_AreaShape	Game.Rendering.AreaLightShape	
LightEffect	4	m_Range	System.Single	
LightEffect	5	m_Intensity	System.Single	
LightEffect	6	m_LightIntensity	Game.Prefabs.Effects.LightIntensity	
LightEffect	7	m_LuxAtDistance	System.Single	
LightEffect	8	m_LightUnit	Game.Rendering.LightUnit	
LightEffect	9	m_EnableSpotReflector	System.Boolean	
LightEffect	10	m_SpotAngle	System.Single	
LightEffect	11	m_InnerSpotPercentage	System.Single	
LightEffect	12	m_ShapeRadius	System.Single	
LightEffect	13	m_AspectRatio	System.Single	
LightEffect	14	m_ShapeWidth	System.Single	
LightEffect	15	m_ShapeHeight	System.Single	
LightEffect	16	m_UseColorTemperature	System.Boolean	
LightEffect	17	m_Color	UnityEngine.Color	
LightEffect	18	m_ColorTemperature	System.Single	
LightEffect	19	m_Cookie	UnityEngine.Texture	
LightEffect	20	m_AffectDiffuse	System.Boolean	
LightEffect	21	m_AffectSpecular	System.Boolean	
LightEffect	22	m_ApplyRangeAttenuation	System.Boolean	
LightEffect	23	m_LightDimmer	System.Single	
LightEffect	24	m_LodBias	System.Single	
LightEffect	25	m_BarnDoorAngle	System.Single	
LightEffect	26	m_BarnDoorLength	System.Single	
LightEffect	27	m_UseVolumetric	System.Boolean	
LightEffect	28	m_VolumetricDimmer	System.Single	
LightEffect	29	m_VolumetricFadeDistance	System.Single	
LimitSettingPrefab	0			
LimitSettingPrefab	1	m_MaxChirpsLimit	System.Int32	
LivePathPrefab	0			
LivePathPrefab	1	m_Material	UnityEngine.Material	
LivePathPrefab	2	m_Width	System.Single	
LivePathPrefab	3	m_SegmentLength	System.Single	
LivePathPrefab	4	m_Color	UnityEngine.Color	
LivePathPrefab	5	m_LocaleID	System.String	
LocalEffects	0			
LocalEffects	1	m_Effects	Game.Prefabs.LocalEffectInfo[]	
LocalEffectsPrefab	0			
LocalEffectsPrefab	1	m_Effects	Game.Prefabs.LocalEffectInfo[]	
LodProperties	0			
LodProperties	1	m_Bias	System.Single	
LodProperties	2	m_ShadowBias	System.Single	
LodProperties	3	m_LodMeshes	Game.Prefabs.RenderPrefab[]	
LotPrefab	0			
LotPrefab	1	m_MaxRadius	System.Single	
LotPrefab	2	m_RangeColor	UnityEngine.Color	
LotPrefab	3	m_OnWater	System.Boolean	
LotPrefab	4	m_AllowOverlap	System.Boolean	
LotPrefab	5	m_AllowEditing	System.Boolean	
LotPrefab	6	m_Color	UnityEngine.Color	
LotPrefab	7	m_EdgeColor	UnityEngine.Color	
LotPrefab	8	m_SelectionColor	UnityEngine.Color	
LotPrefab	9	m_SelectionEdgeColor	UnityEngine.Color	
MailAccumulation	0			
MailAccumulation	1	m_RequireCollect	System.Boolean	
MailAccumulation	2	m_SendingRate	System.Single	
MailAccumulation	3	m_ReceivingRate	System.Single	
MailBox	0			
MailBox	1	m_MailCapacity	System.Int32	
MailBox	2	m_ComfortFactor	System.Single	
MaintenanceDepot	0			
MaintenanceDepot	1	m_MaintenanceType	Game.Simulation.MaintenanceType	
MaintenanceDepot	2	m_VehicleCapacity	System.Int32	
MaintenanceDepot	3	m_VehicleEfficiency	System.Single	
MaintenanceVehicle	0			
MaintenanceVehicle	1	m_MaintenanceType	Game.Simulation.MaintenanceType	
MaintenanceVehicle	2	m_MaintenanceCapacity	System.Int32	
MaintenanceVehicle	3	m_MaintenanceRate	System.Int32	
ManualUITagsConfiguration	0			
ManualUITagsConfiguration	1	m_ChirperPanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	2	m_ChirperPanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	3	m_ChirperPanelChirps	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	4	m_CityInfoPanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	5	m_CityInfoPanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	6	m_CityInfoPanelDemandPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	7	m_CityInfoPanelDemandTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	8	m_CityInfoPanelPoliciesPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	9	m_CityInfoPanelPoliciesTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	10	m_EconomyPanelBudgetBalance	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	11	m_EconomyPanelBudgetExpenses	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	12	m_EconomyPanelBudgetPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	13	m_EconomyPanelBudgetRevenue	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	14	m_EconomyPanelBudgetTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	15	m_EconomyPanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	16	m_EconomyPanelLoansAccept	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	17	m_EconomyPanelLoansPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	18	m_EconomyPanelLoansSlider	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	19	m_EconomyPanelLoansTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	20	m_EconomyPanelProductionPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	21	m_EconomyPanelProductionResources	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	22	m_EconomyPanelProductionDiagram	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	23	m_EconomyPanelProductionData	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	24	m_EconomyPanelProductionTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	25	m_EconomyPanelServicesBudget	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	26	m_EconomyPanelServicesList	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	27	m_EconomyPanelServicesPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	28	m_EconomyPanelServicesTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	29	m_EconomyPanelTaxationEstimate	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	30	m_EconomyPanelTaxationPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	31	m_EconomyPanelTaxationRate	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	32	m_EconomyPanelTaxationTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	33	m_EconomyPanelTaxationType	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	34	m_EventJournalPanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	35	m_EventJournalPanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	36	m_InfoviewsButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	37	m_InfoviewsMenu	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	38	m_InfoviewsPanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	39	m_InfoviewsFireHazard	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	40	m_LifePathPanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	41	m_LifePathPanelBackButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	42	m_LifePathPanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	43	m_LifePathPanelChirps	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	44	m_LifePathPanelDetails	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	45	m_MapTilePanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	46	m_MapTilePanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	47	m_MapTilePanelResources	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	48	m_MapTilePanelPurchase	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	49	m_PhotoModePanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	50	m_PhotoModePanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	51	m_PhotoModePanelHideUI	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	52	m_PhotoModePanelTakePicture	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	53	m_PhotoModeTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	54	m_PhotoModePanelTitle	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	55	m_PhotoModeCinematicCameraToggle	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	56	m_CinematicCameraPanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	57	m_CinematicCameraPanelCaptureKey	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	58	m_CinematicCameraPanelPlay	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	59	m_CinematicCameraPanelStop	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	60	m_CinematicCameraPanelHideUI	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	61	m_CinematicCameraPanelSaveLoad	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	62	m_CinematicCameraPanelReset	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	63	m_CinematicCameraPanelTimelineSlider	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	64	m_CinematicCameraPanelTransformCurves	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	65	m_CinematicCameraPanelPropertyCurves	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	66	m_CinematicCameraPanelPlaybackDurationSlider	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	67	m_ProgressionPanel	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	68	m_ProgressionPanelButton	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	69	m_ProgressionPanelDevelopmentNode	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	70	m_ProgressionPanelDevelopmentPage	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	71	m_ProgressionPanelDevelopmentService	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	72	m_ProgressionPanelDevelopmentTab	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	73	m_ProgressionPanelDevelopmentUnlockableNode	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	74	m_ProgressionPanelDevelopmentUnlockNode	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	75	m_ProgressionPanelMilestoneRewards	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	76	m_ProgressionPanelMilestoneRewardsMoney	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	77	m_ProgressionPanelMilestoneRewardsDevPoints	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	78	m_ProgressionPanelMilestoneRewardsMapTiles	Game.Prefabs.UITagPrefab	
ManualUITagsConfiguration	79	m_ProgressionPanelMilestonesList	Game.Prefabs.UITagPrefab	
